location,tweet
"Lincoln, Nebraska",Wellness in Tough Times Chat Café is a series of anonymous group phone conversations that offer a safe time to shar… https://t.co/n4UoN694sv
Lincoln,"Beef price transparency is getting more attention these days because of two major events, a fire in 2019 and the pa… https://t.co/vaNScxocFx"
"Lincoln, NE","@megantracey0 60 degrees, Husker football, kids trick or treating, aannnddd that darn pesky pandemic! 

Thanks for… https://t.co/m5h1itFkwt"
"Lincoln, NE","Did you know this isn't the first time #NebraskaFootball has been canceled because of a pandemic?! 

Read more abou… https://t.co/GBicE0nGNy"
"Lincoln, NE",Interested in learning how a biomedical engineer helped meet the need for hand sanitizer during the pandemic? Check… https://t.co/5Lp0uwaWiv
"Lincoln, Nebraska","@JackMitchellLNK Ok but first some BAD PANDEMIC CALLS MATTER takes, right?"
"Lincoln, NE",Edison Red Nest III &amp; Sixpence shine through even the pandemic's clouds &amp; into the light of positive change!… https://t.co/gGLwl0Jt5b
"Lincoln, NE","Nebraska is racing toward 700 officially-counted COVID19 DEAD, currently at 620 with 436 active #COVID19 hospitaliz… https://t.co/kzVTz2jlsV"
"Lincoln, NE",@BKsquadx5 @C_Reynoldson @rbaumert34 @swmckewonOWH Yeah 20 years during a non pandemic with much more talent.
"Lincoln, NE",STOP TRYING TO HAVE MF FOOTBALL IN A PANDEMIC. ITS CLEARLY NOT GONNA WORK https://t.co/1HRofeNWk5
"Lincoln, NE","As employers continue to navigate the COVID-19 pandemic, OSHA has released new guidelines to clarify reporting requ… https://t.co/eXBnkAOcSy"
"Lincoln, Nebraska","Scott Frost now has had games canceled because of a hurricane, thunderstorms and a pandemic. Calling it now: potato… https://t.co/AJGEqWXByn"
"Lincoln, Nebraska","My Chicago 2021 calendars arrived today. If I can't get back home during the Pandemic, I can at least have some Chi… https://t.co/4nwGuFlmhw"
"Lincoln, NE","Active COVID-19 hospitalizations yesterday: 436

That's the record high, but we first hit that number on Saturday.… https://t.co/JHJVbS8xeJ"
"Lincoln, Nebraska","The coronavirus pandemic has claimed its first Big Ten football game, and it’s going to cost Nebraska its scheduled… https://t.co/BNVN5w6vlO"
"Lincoln, NE","The coronavirus pandemic has claimed its first Big Ten football game, and it’s going to cost Nebraska its scheduled… https://t.co/CsQIgQUZ9w"
"Lincoln, NE",@ChildrensBureau's Associate Commissioner Jerry Milner addresses the challenges of the child welfare workforce to k… https://t.co/bfDGOiBQu6
"Lincoln, Nebraska, USA",@katejbolz Take care! 💙Thank you for leading by example with your honesty &amp; your diligence in regarding this pandem… https://t.co/wTib1t9JbL
"Lincoln, Nebraska","NEBRASKA WINS ATA MIKE RUSSELL TRUCKING IMAGE AWARD
In a year where every state association stepped up its game to… https://t.co/b8eGPIVJK0"
"Lincoln, NE",Read this thread to find out how truly chaotic it is to have a massive rally in the middle of a freezing night mid… https://t.co/qqJjHRg9BE
"Lincoln, NE",@HKrassenstein He is gonna lose that 1 electoral vote in Omaha... Also live look at coronavirus pandemic here in NE. https://t.co/ybmBLZL2kG
"Lincoln, Nebraska","Last month, the @LiedCenter made history with the first Off-Broadway show from NYC to perform anywhere in the count… https://t.co/gXjr2DUEo4"
"Lincoln, NE","Suspect since she has no First Lady accomplishments, there’s nothing  to say.  Now that Trump is parading around a… https://t.co/qlwABXPApR"
Land of Lincoln ,"Bank of America ends pandemic pay, citing ""business as usual"" - CBS News https://t.co/vBs2E6GqQP"
"Lincoln, NE",I am truly upset how UNL is happening the pandemic and is charging students extra just keep they’re room without the ability to live in it
The Land of Lincoln,@realDonaldTrump The numbing stupidity of holding a rally like this in the midst of a pandemic is one of the many r… https://t.co/21qcs28qB4
"Lincoln, NE","“Isolation is one of the hardest things for a veteran,” Armstrong said. “Isolation causes issues to arise, not havi… https://t.co/A0r7Z6vhIU"
"Lincoln, America",@drsanjaygupta said on @StephenAtHome last night the rate of death by this 2020 #COVID19 pandemic is the same as th… https://t.co/CmBys3Ii9S
"Lincoln, America",@HuskerExtraSip @937JakeSorensen Just a reminder: You two downplayed the pandemic from the beginning. You said Amer… https://t.co/eB43HZ7eWS
Lincoln,@KitzingerCelia @OpenJusticeCoP It was quite emotional. Very different experience seeing it as an observer. Will em… https://t.co/R1lb4W58IF
Lincoln,"@ColinDavie1 @BBCRadioLincs Thank Colin! Yep, nothing like starting afresh in the middle of a pandemic! 😆"
"Lincoln, NE",@matthew_mccann @TXgingerale And because Turner and the Dodgers decided that their picture is more important than p… https://t.co/H9vIlwEb5c
"Lincoln, NE",@TXgingerale The Astros didn't create a super spreader event in the middle of a pandemic
"Lincoln, Nebraska ",Probably not a good idea as an 80 year old to go out of your way to attend a Donald Trump rally during a pandemic i… https://t.co/Mv0Ra0WgPW
"Lincoln, NE","Very smart to bring a bunch of old people out to a big crowded rally amid the pandemic, in 30 degree weather, and s… https://t.co/Ft7CCEIuC5"
"Lincoln, NE","@Stanley841 @ianhanseter @jaypo1961 Because playing football, a sport that encourages gathering and isn't taking pl… https://t.co/S0nWsPJYpN"
"Lincoln, NE","Speakers criticized LPS for a lack of transparency, while others said they were pleased with LPS's decision to keep… https://t.co/ie4CEv93C2"
"Lincoln, NE",The Dodgers posted the best record in the majors during this pandemic-shortened season. Mookie Betts streaked home… https://t.co/mHgVjiyyMU
"Lincoln, NE","Here’s how to choose the right pandemic side job for you:
 https://t.co/PTUx4nrQds"
"Lincoln, NE","The pandemic hasn't been easy on anyone's mental health. 

But for veteran's, staying connected is especially impor… https://t.co/wEjqxY9HpC"
"Lincoln, NE","The pandemic hasn't been easy on anyone's mental health. 

But for veteran's, staying connected is especially impor… https://t.co/xlrSmNEgfv"
"Lincoln, NE","Recall efforts like LNK Recall's have sprung up across the country during and in response to the pandemic, but one… https://t.co/gXSDl4Drzq"
"Lincoln, NE",@UncalledForDoc @FLY9FT5WT @outdoorjunkiemn @jaypo1961 Shouldn’t be out partying in season in the middle of a pandemic without repercussions
"Lincoln, Nebraska, USA",Jeff Fortenberry was at Trump’s rally in Omaha tonight &amp; he said he is voting in person in 7 days. Blatantly irresp… https://t.co/8YpLKd0eTo
"Lincoln, America",The reason we're in the depths of the pandemic can be blamed on anti-mask propaganda pushed by Trump to sow doubt i… https://t.co/ovbs44mstC
"Lincoln, NE",Normally I run a spooky Halloween tabletop RPG but that seems less fun and more work in quarantine.
"Lincoln, NE","@DigitalRyan @JournalStarNews If you've gone viral, do you have to quarantine for 14 days?"
"Lincoln, Ne",New Executive Order in Nebraska allows board members under quarantine to participate in meetings via telephone/Zoom… https://t.co/QP0Ap8KuM8
"Land of Lincoln, USA",@CNNPR @kirstiealley Did you check with @ChrisCuomo about wearing masks (he was reprimanded by his own Condo associ… https://t.co/OBUWbzfqJl
"Land of Lincoln, USA",@EWoodhouse7 How can County Clerk Office know someone in quarantine unless local county health dept. is sharing the… https://t.co/Jjq5Wy3yZp
Lincoln,Stannage Edge - end of 14 day quarantine! https://t.co/e2JWtOLkpE
Lincoln,"Wisconsin had 8 coaches test positive and 8 players test positive at latest tally. 

*If* that's the extent of it w… https://t.co/WP3ssL6vu3"
"Lincoln, NE","Quarantine depression is real, and it's about to be combined with seasonal depression with the days getting shorter… https://t.co/EfR32F1EAY"
"Lincoln, Nebraska",@swmckewonOWH That is interesting because the impression has been that the Big Ten has been most strict - at least… https://t.co/oOrwqwTkbp
"Lincoln, NE",Press Release: EAB Confirmed in Hall County; Quarantine Information Updated » https://t.co/6gXCUpjFe8 https://t.co/b7gwPxfALE
"Lincoln, NE","The game against UTC is a no go, Big Ten shut it down due to testing protocols being different. 

And yet Barry Alv… https://t.co/aFyzxG7mFk"
"Lincoln, NE","Highlights from quarantine day 2:

Good: talked to three people while getting my COVID test done

Bad: nearly went… https://t.co/0bYY4uXyNo"
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/QgvTkPzsbm"
"Lincoln, NE",@korupteddonkey But what will the reaction be once this 7 day  quarantine is over and they're playing/coaching next… https://t.co/aH6bkIllw8
"Lincoln, NE","@CappinWags Yea, and BS that game is considered a no contest not a forfeit when they chose to call it off. Also, no… https://t.co/nYkpRTHtVw"
"Lincoln, NE",@Markaus9715 I got Offset and DaBaby 😂 it’ll be an interesting quarantine
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/YWvv1ChaRE"
"Lincoln, NE",Congressional candidate Kate Bolz said she's grateful for the care she has received and will continue to quarantine… https://t.co/IK4q0Ptf2m
"Lincoln, NE","@truTVjokers @kanehodder1 @truTV Love this show,  its like having friends over for dinner during quarantine,  can't wait!!"
"Lincoln, NE",@HuskerExtraPG As per CDC and all U students - the entire team should have to quarantine for 2 weeks - they’ve had… https://t.co/XCGug0jeNg
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/GwCztWQSPy"
"Lincoln, NE",@orbitphobic Whether you have it or not i would suggest quarantine and increasing your vitamin c intake until all m… https://t.co/XbHnI1NRa8
"Lincoln, NE",@sydneyjaehn @husker_hype Not after already testing negative...... You can be sick for 60 days but you would be tes… https://t.co/2KSYgxKb4u
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/TxUA1EqYn6"
"Lincoln, NE","#JumpingOnTheMemeWagon After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my c… https://t.co/oEy1NXvSpe"
Lincoln,"After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/fk3eNrh58m"
"Lincoln, NE","@matthew_mccann @TXgingerale If there's a quarantine of the Dodgers and all their families, I'll be shocked."
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/f8SGNI3EzI"
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/JLjLvSEYBZ"
"Lincoln, NE","lol whole team has to quarantine now you'd think

also how the fuck are we not getting test results back before the… https://t.co/EptXfxNuqU"
"Lincoln, NE",@midwestmomts There what’s wrong with society rubbing it in peoples faces who can’t work can’t afford to pay bills.… https://t.co/Lf3PRH6UrM
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/CEC9qSKPbc"
"Lincoln, NE USA","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/Q9vk19qGSA"
"Lincoln, NE","nothing like quarantine to make me realize that I’m not in fact an introvert, I’m just an extrovert with sensory issues ahaha"
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/L0lXT10YO2"
"Lincoln, Nebraska","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/mGnhzxj5gC"
"Lincoln, NE","@KimKardashian After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest i… https://t.co/WLkR0QHKbV"
"Lincoln, Nebraska","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/P4VAqO188Q"
"Lincoln, NE",@husker_hype The NFL NBA SEC B12 MLB and NHL all figured out effective protocols. None requiring a 21 day quarantin… https://t.co/wRG3RBMI4F
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/VSHYTJOZFh"
Lincoln,"After 2 weeks of multiple health screens and asking everyone to quarantine, I suprised my closest inner circle with… https://t.co/3Lp7nqTLYe"
"Lincoln, NE","Lincoln Corrections Center under quarantine after four inmates test positive for COVID-19.

Check out our website f… https://t.co/TzcddQzHAH"
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/5K3dgYt0Af"
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/DFdKHb7F7s"
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/dJH0F4IP3M"
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/mg4CNgDAel"
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/ZxiepqQm93"
"Lincoln, NE","After 2 weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit… https://t.co/UvoX8Fl69E"
